track_name,track_id,track_duration,track_popularity,track_url,track_uri,track_danceability,track_energy,track_key,track_loudness,track_speechiness,track_acousticness,track_instrumentalness,track_liveness,track_valence,track_tempo,track_time_signature
THUNDER Y LIGHTNING,4pcafPzLDSqQktqSpxHL3E,217.133,84,https://open.spotify.com/track/4pcafPzLDSqQktqSpxHL3E,spotify:track:4pcafPzLDSqQktqSpxHL3E,0.744,0.552,4,-2.656,0.124,0.496,0.0,0.112,0.627,156.027,4
PERRO NEGRO,7iQXYTyuG13aoeHxGG28Nh,162.767,97,https://open.spotify.com/track/7iQXYTyuG13aoeHxGG28Nh,spotify:track:7iQXYTyuG13aoeHxGG28Nh,0.778,0.911,5,-2.248,0.262,0.0887,2.16e-05,0.179,0.345,96.057,4
ACHO PR,1C7lXfx4Y5maVl4AgUVlHA,359.647,82,https://open.spotify.com/track/1C7lXfx4Y5maVl4AgUVlHA,spotify:track:1C7lXfx4Y5maVl4AgUVlHA,0.796,0.541,7,-5.177,0.347,0.317,0.0,0.193,0.469,85.205,4
UN PREVIEW,5ixdmTpCmH5diBA1j154wN,165.582,85,https://open.spotify.com/track/5ixdmTpCmH5diBA1j154wN,spotify:track:5ixdmTpCmH5diBA1j154wN,0.815,0.795,1,-3.322,0.0821,0.0368,3.82e-05,0.227,0.334,94.991,4
Moscow Mule,6Xom58OOXk2SoU711L2IXO,245.939,84,https://open.spotify.com/track/6Xom58OOXk2SoU711L2IXO,spotify:track:6Xom58OOXk2SoU711L2IXO,0.674,0.804,5,-5.453,0.0333,0.294,1.18e-06,0.115,0.292,99.968,4
Después de la Playa,1dm6z1fWB0cErMszU25dy2,230.4,78,https://open.spotify.com/track/1dm6z1fWB0cErMszU25dy2,spotify:track:1dm6z1fWB0cErMszU25dy2,0.903,0.564,5,-3.221,0.307,0.356,0.0,0.175,0.607,78.293,4
Me Porto Bonito,6Sq7ltF9Qa7SNFBsV5Cogx,178.567,89,https://open.spotify.com/track/6Sq7ltF9Qa7SNFBsV5Cogx,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx,0.712,0.911,1,-5.105,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,4
Tití Me Preguntó,1IHWl5LamUGEuP4ozKQSXZ,243.716,86,https://open.spotify.com/track/1IHWl5LamUGEuP4ozKQSXZ,spotify:track:1IHWl5LamUGEuP4ozKQSXZ,0.715,0.65,5,-5.198,0.253,0.0993,0.000291,0.126,0.187,106.672,4
Un Ratito,5CzixCxDkRXX9mScCmah8O,176.936,78,https://open.spotify.com/track/5CzixCxDkRXX9mScCmah8O,spotify:track:5CzixCxDkRXX9mScCmah8O,0.546,0.787,0,-7.094,0.0532,0.305,4.55e-05,0.122,0.222,93.05,4
Yo No Soy Celoso,5kVZxyMY1gfdCLiChsfjn1,230.704,75,https://open.spotify.com/track/5kVZxyMY1gfdCLiChsfjn1,spotify:track:5kVZxyMY1gfdCLiChsfjn1,0.588,0.872,0,-6.276,0.0492,0.275,0.0,0.17,0.93,142.004,4
Tarot,41oY4WCTj5kccfesTVFnvN,237.894,82,https://open.spotify.com/track/41oY4WCTj5kccfesTVFnvN,spotify:track:41oY4WCTj5kccfesTVFnvN,0.684,0.795,11,-3.971,0.0419,0.0225,0.0,0.658,0.419,114.011,4
Neverita,31i56LZnwE6uSu3exoHjtB,173.119,83,https://open.spotify.com/track/31i56LZnwE6uSu3exoHjtB,spotify:track:31i56LZnwE6uSu3exoHjtB,0.498,0.876,10,-7.511,0.0478,0.0706,0.0,0.143,0.428,122.016,4
La Corriente,1797zYiX4cKosMH836X9Gt,198.367,80,https://open.spotify.com/track/1797zYiX4cKosMH836X9Gt,spotify:track:1797zYiX4cKosMH836X9Gt,0.786,0.663,11,-3.51,0.195,0.229,0.0,0.219,0.579,196.12,4
Efecto,5Eax0qFko2dh7Rl2lYs3bx,213.061,86,https://open.spotify.com/track/5Eax0qFko2dh7Rl2lYs3bx,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,0.475,0.801,7,-8.797,0.0516,0.141,1.73e-05,0.0639,0.234,98.047,4
Party,4tYFy8ALRjIZvnvSLw5lxN,227.628,80,https://open.spotify.com/track/4tYFy8ALRjIZvnvSLw5lxN,spotify:track:4tYFy8ALRjIZvnvSLw5lxN,0.799,0.829,9,-5.389,0.0897,0.0151,0.000543,0.242,0.471,97.013,4
Aguacero,2uflssWlCaJ6CbTMOsUpNI,210.989,75,https://open.spotify.com/track/2uflssWlCaJ6CbTMOsUpNI,spotify:track:2uflssWlCaJ6CbTMOsUpNI,0.645,0.861,6,-6.96,0.0743,0.423,0.000592,0.349,0.668,121.391,5
Enséñame a Bailar,2NMjggapJcXXM7WccGEBUO,176.0,77,https://open.spotify.com/track/2NMjggapJcXXM7WccGEBUO,spotify:track:2NMjggapJcXXM7WccGEBUO,0.789,0.81,8,-5.08,0.0846,0.191,1.08e-05,0.467,0.77,105.009,4
Ojitos Lindos,3k3NWokhRRkEPhCzPmV8TW,258.298,87,https://open.spotify.com/track/3k3NWokhRRkEPhCzPmV8TW,spotify:track:3k3NWokhRRkEPhCzPmV8TW,0.686,0.647,3,-5.745,0.0413,0.08,1.34e-06,0.528,0.268,79.928,4
Dos Mil 16,4d4ZXH4dr5bYfgErHiZCX2,208.615,78,https://open.spotify.com/track/4d4ZXH4dr5bYfgErHiZCX2,spotify:track:4d4ZXH4dr5bYfgErHiZCX2,0.67,0.817,1,-6.534,0.0506,0.123,1.92e-06,0.128,0.495,130.058,3
El Apagón,0UvZcEfpzVyx47QsRbjyBz,201.816,72,https://open.spotify.com/track/0UvZcEfpzVyx47QsRbjyBz,spotify:track:0UvZcEfpzVyx47QsRbjyBz,0.698,0.629,8,-4.485,0.308,0.0509,0.00166,0.0909,0.599,117.765,4
Otro Atardecer,0E0DRHf5PfMeor0ZCwB3oT,244.444,79,https://open.spotify.com/track/0E0DRHf5PfMeor0ZCwB3oT,spotify:track:0E0DRHf5PfMeor0ZCwB3oT,0.595,0.777,2,-6.79,0.0375,0.59,0.00139,0.0669,0.546,108.02,4
Un Coco,6VrQTLzzuyGIYjUDe4kAZk,196.412,81,https://open.spotify.com/track/6VrQTLzzuyGIYjUDe4kAZk,spotify:track:6VrQTLzzuyGIYjUDe4kAZk,0.69,0.839,11,-4.464,0.0615,0.207,8.33e-06,0.176,0.744,151.991,4
Andrea,44XjoNvtwevktFKjvVe1vH,339.611,78,https://open.spotify.com/track/44XjoNvtwevktFKjvVe1vH,spotify:track:44XjoNvtwevktFKjvVe1vH,0.616,0.797,1,-10.229,0.375,0.762,0.000293,0.0979,0.451,103.071,4
Me Fui de Vacaciones,28GCbKgjlVD9eDmasGbe0T,180.929,76,https://open.spotify.com/track/28GCbKgjlVD9eDmasGbe0T,spotify:track:28GCbKgjlVD9eDmasGbe0T,0.645,0.714,10,-5.493,0.0514,0.229,0.00083,0.0942,0.434,85.046,4
Un Verano Sin Ti,18HOjcvTVV7W8YzBuOsAPS,148.143,77,https://open.spotify.com/track/18HOjcvTVV7W8YzBuOsAPS,spotify:track:18HOjcvTVV7W8YzBuOsAPS,0.496,0.503,5,-9.123,0.0556,0.693,0.0,0.123,0.412,187.844,4
Agosto,0wihfILRNOwE2156Shezc8,139.041,76,https://open.spotify.com/track/0wihfILRNOwE2156Shezc8,spotify:track:0wihfILRNOwE2156Shezc8,0.584,0.849,1,-8.195,0.115,0.0929,6.18e-06,0.492,0.724,115.018,4
Callaita,71wFwRo8xGc4lrcyKwsvba,250.533,78,https://open.spotify.com/track/71wFwRo8xGc4lrcyKwsvba,spotify:track:71wFwRo8xGc4lrcyKwsvba,0.626,0.608,2,-4.773,0.301,0.597,2.16e-06,0.25,0.246,176.086,4
EL MUNDO ES MÍO,36DHxTW2xdr9GG15T9oK9L,165.199,64,https://open.spotify.com/track/36DHxTW2xdr9GG15T9oK9L,spotify:track:36DHxTW2xdr9GG15T9oK9L,0.522,0.716,5,-6.834,0.0582,0.166,6.5e-05,0.113,0.224,76.993,4
TE MUDASTE,5RubKOuDoPn5Kj5TLVxSxY,130.013,81,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY,spotify:track:5RubKOuDoPn5Kj5TLVxSxY,0.637,0.811,10,-4.835,0.0591,0.234,0.000572,0.118,0.471,92.025,4
HOY COBRÉ,0tjZv2hChdHZCW1zFXpy1J,162.151,67,https://open.spotify.com/track/0tjZv2hChdHZCW1zFXpy1J,spotify:track:0tjZv2hChdHZCW1zFXpy1J,0.725,0.86,11,-6.7,0.249,0.0464,9.1e-05,0.0994,0.375,145.001,4
MALDITA POBREZA,0Lsis3LB0XAK6XlTHXaJk2,213.609,64,https://open.spotify.com/track/0Lsis3LB0XAK6XlTHXaJk2,spotify:track:0Lsis3LB0XAK6XlTHXaJk2,0.861,0.762,4,-4.075,0.0652,0.139,1.08e-06,0.0956,0.588,133.037,4
LA NOCHE DE ANOCHE,2XIc1pqjXV3Cr2BQUGNBck,203.2,80,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck,spotify:track:2XIc1pqjXV3Cr2BQUGNBck,0.618,0.856,7,-4.892,0.286,0.0303,0.0,0.0866,0.391,81.993,4
TE DESEO LO MEJOR,23XjN1s3DZC8Q9ZwuorYY4,139.576,72,https://open.spotify.com/track/23XjN1s3DZC8Q9ZwuorYY4,spotify:track:23XjN1s3DZC8Q9ZwuorYY4,0.597,0.763,1,-5.054,0.0416,0.158,1.83e-05,0.111,0.194,126.054,4
YO VISTO ASÍ,5fROvzNghPid8mbKNDYvpJ,191.526,66,https://open.spotify.com/track/5fROvzNghPid8mbKNDYvpJ,spotify:track:5fROvzNghPid8mbKNDYvpJ,0.881,0.688,7,-4.889,0.0474,0.0947,0.0,0.0804,0.677,123.013,4
HACIENDO QUE ME AMAS,26QApq0cuO9brJigr0C0W4,217.768,75,https://open.spotify.com/track/26QApq0cuO9brJigr0C0W4,spotify:track:26QApq0cuO9brJigr0C0W4,0.411,0.584,10,-7.147,0.0838,0.869,4.47e-05,0.0955,0.412,169.934,4
BOOKER T,26w9NTiE9NGjW1ZvIOd1So,156.43,76,https://open.spotify.com/track/26w9NTiE9NGjW1ZvIOd1So,spotify:track:26w9NTiE9NGjW1ZvIOd1So,0.6,0.883,7,-7.188,0.37,0.114,7.94e-06,0.0931,0.691,113.903,4
